,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE_x,DCOILBRENTEU,VIXCLS,DAAA,DBAA,NIKKEI225,AMERIBOR,T10YIE_y,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
789,2021-02-22,-1.13,0.72,3.16,1.7,0.86,0.0,-0.89149,3876.5,1.34,3.005,1.2155,105.06,1.4077,54130.33,1779.68,2.16,64.73,23.45,2.81,3.53,30156.03,0.09370521,2.16,2.35,3.44,4.17,1.37,0.06,0.11,0.08,0.08,61.67,3.16,0.0,0.0,0.0
790,2021-02-23,-0.15,-1.03,0.89,1.17,-0.2,0.0,-0.793259,3881.37,1.33,3.026,1.2142,105.21,1.4092,48972.11,1580.08,2.16,65.16,23.11,2.88,3.57,,0.09513966,2.16,2.35,3.47,4.19,1.37,0.08,,0.07,0.07,61.66,2.94,0.0,0.0,0.0
791,2021-02-24,1.15,1.5,1.42,-0.31,0.33,0.0,-0.68288,3925.43,1.35,3.041,1.2143,105.91,1.4106,49789.99,1629.92,2.17,66.85,21.34,2.92,3.6,29671.7,0.09773381,2.17,2.38,3.42,4.16,1.38,0.08,,0.06,,63.21,2.8,0.0,0.0,0.0
792,2021-02-25,-2.74,-0.92,0.92,0.99,0.42,0.0,-0.560311,3829.34,1.5,3.088,1.2229,106.22,1.4105,46927.73,1483.45,2.14,66.69,28.89,2.96,3.66,30168.27,0.09471993000000001,2.14,2.34,3.42,4.3,1.54,0.09,0.12,0.08,,63.43,2.72,0.0,0.0,0.0
793,2021-02-26,-0.28,0.34,-1.58,-0.04,-0.37,0.0,-0.425504,3811.15,1.4,3.127,1.2093,106.64,1.3947,46360.17,1446.19,2.15,65.86,27.95,2.86,3.56,28966.01,0.10262829,2.15,2.39,3.52,4.37,1.44,0.08,0.15,0.08,0.09,61.55,2.66,0.0,0.0,0.0
794,2021-03-01,2.63,1.11,0.23,-0.41,0.23,0.0,0.0524083,3901.82,1.4,3.091,1.2054,106.68,1.3938,49652.19,1572.9,2.16,64.56,23.35,2.85,3.58,29663.5,0.09065878000000001,2.16,2.4,3.54,4.38,1.45,0.08,0.1,0.07,0.07,60.54,2.7,0.0,0.0,0.0
795,2021-03-02,-1.05,-0.77,1.23,0.62,0.2,0.0,0.21591,3870.29,1.38,3.137,1.2079,106.75,1.3962,48368.22,1485.04,2.2,63.17,24.1,2.88,3.57,29408.17,0.09857664000000001,2.2,2.43,3.53,4.34,1.42,0.08,0.11,0.06,0.08,59.7,2.87,0.0,0.0,0.0
796,2021-03-03,-1.57,0.64,3.56,1.67,1.05,0.0,0.371597,3819.72,1.42,3.084,1.2073,106.92,1.3978,50164.67,1563.62,2.21,64.7,26.67,2.94,3.61,29559.1,0.09477461,2.21,2.45,3.51,4.36,1.47,0.08,0.17,0.07,,61.33,2.86,0.0,0.0,0.0
797,2021-03-04,-1.7,-1.11,1.71,1.29,0.44,0.0,0.519528,3768.47,1.5,3.156,1.2045,107.58,1.3999,48327.39,1540.86,2.2,67.32,28.57,3.0,3.67,28930.11,0.09116402,2.2,2.43,3.54,4.45,1.54,0.08,0.11,0.06,0.08,63.81,2.79,0.0,0.0,0.0
798,2021-03-05,1.85,0.36,0.61,0.97,0.51,0.0,0.659759,3841.94,1.52,3.196,1.1914,108.24,1.3817,48908.09,1534.82,2.22,69.95,24.66,2.97,3.69,28864.32,0.08884817,2.22,2.43,3.6,4.52,1.56,0.08,0.12,0.08,0.08,66.08,2.72,0.0,0.0,0.0
799,2021-03-08,-0.67,1.47,3.71,1.64,0.88,0.0,1.03563,3821.35,1.54,3.198,1.1849,108.92,1.381,52472.59,1839.01,2.21,68.0,25.47,3.0,3.73,28743.25,0.09120567,2.21,2.42,3.57,4.53,1.59,0.09,0.11,0.12,,65.03,2.67,0.0,0.0,0.0
800,2021-03-09,1.79,0.45,-3.23,-1.87,-0.47,0.0,1.14728,3875.44,1.5,3.128,1.1885,108.64,1.3884,54999.99,1876.53,2.21,67.03,24.03,2.98,3.71,29027.94,0.08651265,2.21,2.41,3.62,4.54,1.55,0.1,0.1,0.08,0.08,64.02,2.62,0.0,0.0,0.0
801,2021-03-10,0.68,1.2,1.82,-0.07,0.14,0.0,1.25233,3898.81,1.49,3.146,1.19,108.58,1.3899,56046.27,1795.8,2.26,67.53,22.56,2.99,3.7,29036.56,0.09250507000000001,2.26,2.47,3.63,4.53,1.53,0.08,0.1,0.06,0.08,64.45,2.62,0.0,0.0,0.0
802,2021-03-11,1.44,1.09,-2.02,-1.42,-0.81,0.0,1.35082,3939.34,1.5,3.168,1.1978,108.44,1.398,57911.02,1831.75,2.28,69.34,21.91,3.02,3.72,29211.64,0.0939851,2.28,2.51,3.52,4.41,1.54,0.08,0.05,0.09,,66.02,2.7,0.0,0.0,0.0
803,2021-03-12,0.1,0.53,1.3,0.64,0.59,0.0,1.44278,3943.34,1.6,3.209,1.1952,108.87,1.3925,57174.89,1765.73,2.26,68.87,20.69,3.13,3.83,29717.83,0.08819018,2.26,2.51,3.55,4.51,1.64,0.09,0.1,0.08,,65.59,2.65,0.0,0.0,0.0
804,2021-03-15,0.7,-0.33,-1.29,0.21,0.08,0.0,1.6764,3968.94,1.58,3.184,1.1917,109.11,1.3866,55430.19,1791.69,2.27,68.78,20.03,3.1,3.8,29766.97,0.08602739999999999,2.27,2.54,3.55,4.5,1.62,0.08,0.15,0.08,,65.36,2.58,0.0,0.0,0.0
805,2021-03-16,-0.43,-1.36,-0.83,0.31,-0.02,0.0,1.73568,3962.71,1.6,3.213,1.1895,109.01,1.3892,57126.52,1812.0,2.3,67.95,19.79,3.12,3.81,29921.09,0.08116505,2.3,2.59,3.55,4.49,1.62,0.07,0.11,0.09,,64.82,2.5,0.0,0.0,0.0
806,2021-03-17,0.33,0.65,0.33,-0.05,0.15,0.0,1.78514,3974.12,1.61,3.212,1.1905,109.22,1.3888,59221.23,1829.11,2.3,67.73,19.23,3.17,3.86,29914.33,0.0880402,2.3,2.58,3.65,4.57,1.63,0.07,,0.1,,64.55,2.6,0.0,0.0,0.0
807,2021-03-18,-1.88,-1.22,2.18,0.96,0.45,0.0,1.82478,3915.46,1.7,3.243,1.1926,108.97,1.3938,57562.46,1774.05,2.27,62.11,21.58,3.19,3.88,30216.75,0.0903937,2.27,2.5,3.66,4.66,1.71,0.08,,0.1,,59.95,2.45,0.0,0.0,0.0
808,2021-03-19,0.25,0.94,-0.99,-0.81,-0.55,0.0,1.85463,3913.1,1.73,3.257,1.1909,108.85,1.3872,58001.29,1808.86,2.31,64.0,20.95,3.13,3.84,29792.05,0.08507614000000001,2.31,2.51,3.67,4.67,1.74,0.07,0.12,,,61.43,2.53,0.0,0.0,0.0
809,2021-03-22,0.55,-1.7,-2.21,-0.25,-0.09,0.0,1.89007,3940.59,1.66,3.252,1.1932,108.67,1.3856,54230.21,1683.33,2.33,63.89,18.88,3.07,3.77,29174.15,0.08831967,2.33,2.51,3.58,4.55,1.69,0.06,0.12,,,61.48,2.55,0.0,0.0,0.0
810,2021-03-23,-1.17,-2.95,-1.04,0.58,-0.79,0.0,1.88996,3910.52,1.62,3.236,1.1872,108.61,1.3795,54268.81,1665.5,2.29,59.96,20.3,3.03,3.74,28995.92,0.08947286,2.29,2.48,3.57,4.51,1.63,0.08,0.08,0.09,,57.75,2.56,0.0,0.0,0.0
811,2021-03-24,-1.01,-1.59,1.46,1.39,0.12,0.0,1.88466,3889.14,1.6,3.2,1.1831,108.81,1.3723,52294.65,1580.49,2.31,63.7,21.2,3.0,3.72,28405.52,0.08802366,2.31,2.53,3.51,4.43,1.62,0.07,0.11,,,61.12,2.56,0.0,0.0,0.0
812,2021-03-25,0.67,2.01,1.4,0.46,1.12,0.0,1.87416,3909.52,1.61,3.216,1.1777,109.13,1.3722,51386.2,1590.44,2.32,61.21,19.81,3.02,3.74,28729.88,0.08744186,2.32,2.54,3.53,4.45,1.63,0.07,0.05,,,58.47,2.52,0.0,0.0,0.0
813,2021-03-26,1.55,0.19,0.69,0.79,0.58,0.0,1.85845,3974.54,1.65,3.231,1.1798,109.55,1.3794,55314.11,1708.04,2.34,63.77,18.86,3.06,3.76,29176.7,0.07464684,2.34,2.57,3.48,4.44,1.67,0.06,0.07,,,60.93,2.52,0.0,0.0,0.0
814,2021-03-29,-0.49,-2.49,-0.23,0.91,-0.01,0.0,1.77808,3971.09,1.7,3.224,1.1779,109.73,1.3793,57630.72,1822.18,2.36,64.06,20.74,3.08,3.81,29384.52,0.08170819,2.36,2.56,3.43,4.42,1.73,0.06,0.05,0.07,,61.49,2.58,0.0,0.0,0.0
815,2021-03-30,-0.02,1.83,1.01,-0.25,-0.2,0.0,1.73755,3958.55,1.71,3.279,1.1724,110.19,1.3729,58800.0,1843.23,2.35,63.28,19.61,3.04,3.77,29432.7,0.09204000000000001,2.35,2.52,3.44,4.43,1.73,0.06,0.07,0.07,,60.55,2.55,0.0,0.0,0.0
816,2021-03-31,0.63,0.59,-2.33,-1.2,-0.26,0.0,1.68979,3972.89,1.71,3.269,1.1743,110.61,1.3795,58837.71,1931.27,2.37,63.52,19.4,3.04,3.77,29178.8,0.0982243,2.37,2.54,3.36,4.42,1.74,0.07,0.15,0.06,0.11,59.19,2.52,0.0,0.0,0.0
817,2021-04-01,1.27,0.21,0.0,-0.68,-0.51,0.0,1.63478,4019.87,1.67,3.247,1.1772,110.61,1.3825,58768.84,1967.8,2.35,63.85,17.33,2.91,3.67,29388.87,0.09229075,2.35,2.55,3.33,4.35,1.69,0.06,0.11,0.1,0.07,61.41,2.52,0.0,0.0,0.0
818,2021-04-05,1.27,-0.7,-0.71,1.0,0.1,0.0,1.43491,4077.91,1.7,3.262,1.181,110.08,1.3907,59200.0,2114.0,2.35,,17.91,2.94,3.66,30089.25,0.09806129999999999,2.35,2.55,3.25,4.3,1.73,0.06,0.11,0.05,0.08,58.73,2.43,0.0,0.0,0.0
819,2021-04-06,0.01,-0.32,0.1,-0.12,-0.28,0.0,1.38567,4073.94,1.65,3.299,1.1852,109.83,1.3849,58018.31,2114.08,2.32,61.47,18.12,2.92,3.62,29696.63,0.09583277,2.32,2.52,3.25,4.25,1.67,0.06,0.11,0.05,,59.34,2.44,0.0,0.0,0.0
820,2021-04-07,-0.12,-1.54,0.32,0.7,-0.11,0.0,1.33585,4079.95,1.66,3.22,1.189,109.67,1.3757,55962.11,1967.5,2.34,61.86,17.16,2.96,3.64,29730.79,0.0850655,2.34,2.53,3.22,4.21,1.68,0.06,0.11,0.05,,59.77,2.43,0.0,0.0,0.0
821,2021-04-08,0.62,0.26,-1.17,-0.55,-0.38,0.0,1.28542,4097.17,1.63,3.218,1.1904,109.25,1.3739,58108.65,2078.71,2.33,62.09,16.95,2.93,3.62,29708.98,0.09664051,2.33,2.55,3.21,4.18,1.64,0.05,0.12,0.05,0.09,59.61,2.47,0.0,0.0,0.0
822,2021-04-09,0.65,-0.62,0.13,0.8,0.13,0.0,1.23436,4128.8,1.65,3.216,1.1897,109.64,1.3734,58126.14,2066.74,2.31,61.89,16.69,2.92,3.63,29768.06,0.09108911,2.31,2.51,3.24,4.23,1.67,0.06,,0.05,,59.29,2.48,0.0,0.0,0.0
823,2021-04-12,-0.05,-0.47,0.59,0.74,-0.35,0.0,1.08021,4127.99,1.67,3.234,1.1907,109.43,1.3741,59903.04,2143.02,2.33,62.38,16.91,2.93,3.64,29538.73,0.09263415,2.33,2.52,3.24,4.25,1.69,0.06,0.12,0.05,,59.7,2.5,0.0,0.0,0.0
824,2021-04-13,0.41,-0.77,-1.61,-1.09,-0.36,0.0,1.03242,4141.59,1.61,3.28,1.1939,109.19,1.3742,63660.94,2302.16,2.33,62.83,16.65,2.89,3.61,29751.61,0.08774059000000001,2.33,2.54,3.32,4.28,1.64,0.06,0.06,0.05,,60.2,2.57,0.0,0.0,0.0
825,2021-04-14,-0.35,1.17,1.42,0.02,0.68,0.0,0.986887,4124.66,1.62,3.213,1.1974,108.93,1.379,63283.43,2441.82,2.33,66.11,16.99,2.9,3.62,29620.99,0.08877119,2.33,2.56,3.25,4.23,1.64,0.06,0.12,0.05,,63.15,2.65,0.0,0.0,0.0
826,2021-04-15,1.04,-0.79,-1.19,0.1,-0.52,0.0,0.943602,4170.42,1.54,3.168,1.1964,108.78,1.3781,63346.93,2523.57,2.33,66.13,16.57,2.78,3.51,29642.69,0.08892116,2.33,2.55,3.25,4.16,1.56,0.06,0.14,0.07,,63.42,2.62,0.0,0.0,0.0
827,2021-04-16,0.27,-0.19,0.66,0.84,0.16,0.0,0.902545,4185.47,1.57,3.171,1.198,108.78,1.3826,61486.08,2435.91,2.36,65.98,16.25,2.85,3.56,29683.37,0.08654321,2.36,2.57,3.22,4.16,1.59,0.06,,0.06,,63.16,2.63,0.0,0.0,0.0
828,2021-04-19,-0.73,-0.66,0.78,0.73,0.41,0.0,0.793142,4163.26,1.59,3.17,1.2028,108.09,1.3977,55797.39,2174.98,2.34,66.54,17.29,2.9,3.6,29685.37,0.09710204,2.34,2.56,3.25,4.2,1.61,0.08,0.1,0.05,,63.33,2.75,0.0,0.0,0.0
829,2021-04-20,-0.94,-1.37,-1.57,0.38,-0.48,0.0,0.761952,4134.94,1.55,3.17,1.2045,108.07,1.3955,56514.9,2340.3,2.32,65.34,18.68,2.87,3.58,29100.38,0.09655738,2.32,2.52,3.35,4.27,1.58,0.07,0.14,0.06,,62.61,2.76,0.0,0.0,0.0
830,2021-04-21,1.11,1.53,0.1,-0.46,0.11,0.0,0.733471,4173.42,1.54,3.162,1.2033,108.09,1.3936,53919.48,2366.63,2.33,64.02,17.5,2.87,3.58,28508.55,0.10358472,2.33,2.53,3.34,4.26,1.57,0.07,0.11,0.05,0.07,61.34,2.72,0.0,0.0,0.0
831,2021-04-22,-0.77,0.64,-0.77,-0.19,-0.21,0.0,0.70769,4134.98,1.54,3.178,1.2012,108.17,1.3851,51653.27,2400.67,2.33,65.07,18.71,2.86,3.56,29188.17,0.09508065,2.33,2.42,3.34,4.26,1.57,0.06,0.12,0.06,,61.45,2.77,0.0,0.0,0.0
832,2021-04-23,1.26,0.77,0.7,-0.34,0.05,0.0,0.684598,4180.17,1.55,3.182,1.2069,107.94,1.3845,51231.69,2369.2,2.34,65.75,17.33,2.88,3.57,29020.63,0.08988543,2.34,2.44,3.29,4.22,1.58,0.07,0.12,0.05,,62.18,2.79,0.0,0.0,0.0
833,2021-04-26,0.43,0.79,-0.5,-1.21,-0.05,0.0,0.628434,4187.62,1.55,3.214,1.2083,108.12,1.389,53969.71,2534.84,2.36,65.5,17.64,2.87,3.56,29126.23,0.08669428,2.36,2.47,3.26,4.19,1.58,0.06,0.11,0.06,,62.02,2.73,0.0,0.0,0.0
834,2021-04-27,-0.03,0.08,0.85,0.53,0.06,0.0,0.610138,4186.72,1.62,3.194,1.2079,108.56,1.3908,55120.81,2671.82,2.39,66.25,17.56,2.91,3.6,28991.89,0.08565957,2.39,2.51,3.24,4.22,1.63,0.06,0.11,0.05,,63.03,2.91,0.0,0.0,0.0
835,2021-04-28,-0.06,0.29,0.19,-0.31,-0.33,0.0,0.591554,4183.18,1.62,3.183,1.2098,108.81,1.3917,54964.11,2750.99,2.41,67.08,17.28,2.92,3.61,29053.97,0.08934783,2.41,2.54,3.26,4.22,1.63,0.05,0.04,0.05,,63.81,2.98,0.0,0.0,0.0
836,2021-04-29,0.39,-0.77,1.08,1.35,-0.24,0.0,0.572673,4211.47,1.64,3.232,1.211,108.94,1.3956,53562.87,2759.45,2.42,68.26,17.61,2.92,3.62,,0.08955357,2.42,2.56,3.24,4.2,1.65,0.05,0.11,0.06,0.07,65.0,2.91,0.0,0.0,0.0
837,2021-04-30,-0.83,-0.51,-0.32,0.13,-0.44,0.0,0.55349,4181.17,1.64,3.214,1.203,109.33,1.3838,57640.17,2774.28,2.41,67.73,18.61,2.94,3.61,28812.63,0.09615385,2.41,2.57,3.28,4.28,1.65,0.05,0.11,0.05,,63.5,2.86,0.0,0.0,0.0
838,2021-05-03,0.17,0.73,1.71,1.09,1.07,0.0,0.495128,4192.66,1.59,3.191,1.2059,109.08,1.3913,57213.29,3443.2,2.42,,18.31,2.92,3.59,,0.10139276,2.42,2.6,3.27,4.24,1.63,0.06,0.12,0.04,,64.46,2.96,0.0,0.0,0.0
839,2021-05-04,-0.89,-0.25,2.0,1.1,0.58,0.0,0.477191,4164.66,1.59,3.169,1.2014,109.34,1.3873,53128.68,3234.14,2.42,68.91,19.48,2.9,3.58,,0.09351444,2.42,2.62,3.32,4.27,1.61,0.06,0.12,0.05,,65.72,3.0,0.0,0.0,0.0
840,2021-05-05,-0.06,-0.17,1.34,0.66,0.62,0.0,0.460242,4167.59,1.57,3.175,1.2003,109.27,1.3913,57518.01,3530.78,2.47,69.71,19.15,2.89,3.57,,0.0883376,2.47,2.68,3.29,4.23,1.59,0.06,0.11,0.05,0.05,65.63,2.99,0.0,0.0,0.0
841,2021-05-06,0.48,-0.54,1.2,1.24,0.6,0.0,0.444275,4201.62,1.56,3.187,1.2049,109.17,1.388,56485.77,3498.91,2.45,68.62,18.39,2.87,3.54,29331.37,0.08883333,2.45,2.66,3.3,4.23,1.58,0.05,0.11,0.04,,64.73,2.9,0.0,0.0,0.0
842,2021-05-07,0.84,0.45,-0.1,-0.24,0.14,0.0,0.429284,4232.6,1.58,3.148,1.2165,108.52,1.4,57373.88,3484.32,2.49,68.73,16.69,2.91,3.57,29357.82,0.0895858,2.49,2.65,3.27,4.2,1.6,0.05,0.15,0.05,0.08,64.96,2.9,0.0,0.0,0.0
843,2021-05-10,-1.36,-1.29,1.69,1.18,0.73,0.0,0.38989,4188.43,1.61,3.17,1.217,108.7,1.4153,55936.77,3946.96,2.54,68.61,19.66,2.95,3.61,29518.34,0.09416667000000001,2.54,2.71,3.26,4.2,1.63,0.05,0.11,0.05,,64.92,2.93,0.0,0.0,0.0
844,2021-05-11,-0.63,0.7,-0.89,-0.84,-0.07,0.0,0.37831,4152.1,1.63,3.147,1.2169,108.53,1.4149,56719.0,4172.5,2.53,68.83,21.84,3.01,3.65,28608.59,0.08850000000000001,2.53,2.68,3.36,4.31,1.64,0.05,0.1,0.05,0.06,65.31,2.91,0.0,0.0,0.0
845,2021-05-12,-2.34,-1.15,0.71,-0.27,0.13,0.0,0.367462,4063.04,1.67,3.232,1.2074,109.53,1.4081,49095.57,3800.24,2.54,69.62,27.59,3.08,3.71,28147.51,0.09089109000000001,2.54,2.72,3.34,4.35,1.69,0.05,0.08,0.05,0.05,65.96,2.91,0.0,0.0,0.0
846,2021-05-13,1.02,0.47,1.14,1.4,0.36,0.0,0.357342,4112.5,1.64,3.181,1.207,109.56,1.4033,49635.45,3708.95,2.51,67.36,23.13,3.05,3.7,27448.01,0.0886747,2.51,2.65,3.37,4.36,1.66,0.05,0.09,0.05,,63.82,2.95,0.0,0.0,0.0
847,2021-05-14,1.81,0.97,-0.15,-0.25,-0.01,0.0,0.347945,4173.85,1.62,3.218,1.2141,109.37,1.4096,49923.92,4075.0,2.51,69.24,18.81,3.0,3.66,28084.47,0.08337017000000001,2.51,2.68,3.35,4.32,1.63,0.06,0.12,0.05,0.06,65.32,2.95,0.0,0.0,0.0
848,2021-05-17,-0.24,0.73,0.83,0.01,0.56,0.0,0.324069,4163.29,1.62,3.194,1.2155,109.17,1.4127,43768.74,3303.64,2.54,69.62,19.72,3.0,3.66,27824.83,0.08735955000000001,2.54,2.72,3.35,4.32,1.64,0.06,0.12,0.06,,66.24,2.99,0.0,0.0,0.0
849,2021-05-18,-0.69,0.06,-0.94,-1.03,-0.43,0.0,0.317546,4127.83,1.62,3.184,1.2203,109.01,1.4184,42989.8,3384.53,2.52,69.01,21.34,3.01,3.67,28406.84,0.08784065,2.52,2.72,3.35,4.31,1.64,0.06,0.08,0.06,0.05,65.49,2.96,0.0,0.0,0.0
850,2021-05-19,-0.34,-0.52,-0.46,-0.18,-0.32,0.0,0.311739,4115.68,1.67,3.216,1.2216,108.76,1.4169,37236.61,2498.21,2.48,66.88,22.18,3.04,3.7,28044.45,0.09808473000000001,2.48,2.66,3.4,4.4,1.68,0.05,0.09,0.06,,63.28,2.88,0.0,0.0,0.0
851,2021-05-20,1.15,-0.49,-1.43,-0.84,-0.48,0.0,0.306643,4159.12,1.62,3.229,1.2225,108.79,1.4182,40749.78,2781.18,2.41,65.18,20.67,2.98,3.65,28098.25,0.09723577,2.41,2.59,3.42,4.38,1.63,0.05,0.09,0.05,,61.95,2.86,0.0,0.0,0.0
852,2021-05-21,-0.04,0.45,0.98,-0.11,-0.07,0.0,0.302259,4155.86,1.62,3.179,1.2178,108.94,1.4158,37425.0,2441.27,2.43,66.72,20.15,2.97,3.64,28317.83,0.09692308000000001,2.43,2.62,3.37,4.33,1.63,0.04,0.09,0.04,,63.61,2.84,0.0,0.0,0.0
853,2021-05-24,0.99,-0.48,-0.69,0.25,-0.29,0.0,0.293862,4197.05,1.59,3.196,1.221,108.81,1.4147,38725.06,2635.6,2.44,68.59,18.4,2.94,3.61,28364.61,0.09696507,2.44,2.64,3.37,4.31,1.61,0.04,0.08,,0.05,66.13,2.78,0.0,0.0,0.0
854,2021-05-25,-0.3,-0.85,-1.23,0.21,-0.16,0.0,0.293323,4188.13,1.54,3.168,1.2233,108.95,1.4123,38370.0,2719.56,2.42,68.8,18.84,2.89,3.57,28553.98,0.10141844,2.42,2.63,3.34,4.25,1.56,0.04,0.08,0.04,,66.27,2.87,0.0,0.0,0.0
855,2021-05-26,0.47,1.78,0.56,-0.54,0.14,0.0,0.293998,4195.99,1.56,3.134,1.2204,109.1,1.4129,39213.41,2883.3,2.4,68.93,17.36,2.88,3.56,28642.19,0.10961039,2.4,2.6,3.35,4.27,1.58,0.04,0.09,,,66.41,2.91,0.0,0.0,0.0
856,2021-05-27,0.28,1.08,0.95,-0.26,0.28,0.0,0.295887,4200.88,1.59,3.189,1.2194,109.81,1.4172,38368.17,2736.07,2.42,69.43,16.74,2.93,3.59,28549.01,0.10514107,2.42,2.59,3.3,4.24,1.61,0.04,0.09,0.04,0.06,66.87,2.85,0.0,0.0,0.0
857,2021-05-28,0.04,-0.37,-0.3,-0.19,-0.42,0.0,0.298992,4204.11,1.57,3.214,1.2194,109.83,1.4188,35770.0,2408.55,2.42,69.36,16.76,2.9,3.57,29149.41,0.11399293,2.42,2.57,3.29,4.22,1.58,0.05,0.08,,0.04,66.31,2.91,0.0,0.0,0.0
858,2021-06-01,0.03,1.41,1.46,0.29,0.39,0.0,0.324499,4202.04,1.6,3.158,1.2241,109.43,1.4168,36764.58,2642.8,2.46,70.03,17.9,2.93,3.59,28814.34,0.11531197,2.46,2.6,3.33,4.29,1.62,0.04,0.09,0.05,0.06,67.8,3.02,0.0,0.0,0.0
859,2021-06-02,0.12,-0.21,0.32,-0.09,0.69,0.0,0.333236,4208.12,1.57,3.165,1.2213,109.59,1.4177,37501.36,2697.54,2.44,70.6,17.48,2.94,3.57,28946.14,0.09812274,2.44,2.59,3.31,4.26,1.59,0.05,0.09,0.05,,68.79,3.09,0.0,0.0,0.0
860,2021-06-03,-0.53,-0.25,0.72,0.42,0.32,0.0,0.342125,4192.85,1.61,3.212,1.2122,110.28,1.4099,39215.09,2852.47,2.42,70.71,18.04,2.96,3.59,29058.11,0.09915194000000001,2.42,2.56,3.28,4.26,1.63,0.04,0.09,0.04,,68.81,3.01,0.0,0.0,0.0
861,2021-06-04,0.89,-0.6,-0.9,-0.13,-0.21,0.0,0.35117,4229.89,1.54,3.132,1.2173,109.42,1.4175,36895.48,2700.28,2.4,71.3,16.42,2.88,3.54,28941.52,0.09687023,2.4,2.54,3.28,4.21,1.56,0.05,0.09,0.04,,69.57,3.01,0.0,0.0,0.0
862,2021-06-07,0.15,1.28,-0.96,-1.01,-0.19,0.0,0.379953,4226.52,1.55,3.141,1.22,109.25,1.4179,33816.09,2607.99,2.39,70.89,16.42,2.91,3.55,29019.24,0.08868906,2.39,2.51,3.27,4.2,1.57,0.05,0.07,0.03,0.05,69.21,2.98,0.0,0.0,0.0
863,2021-06-08,0.19,1.08,-0.32,0.06,-0.06,0.0,0.391012,4227.26,1.51,3.107,1.218,109.47,1.4146,33432.26,2517.31,2.36,71.39,17.07,2.86,3.51,28963.56,0.08986301000000001,2.36,2.47,3.26,4.16,1.53,0.05,0.08,0.04,0.05,70.11,3.11,0.0,0.0,0.0
864,2021-06-09,-0.3,-0.45,-0.84,0.15,0.17,0.0,0.402921,4219.55,1.47,3.143,1.2184,109.61,1.4124,37357.02,2605.45,2.32,71.31,17.89,2.81,3.46,28860.8,0.08794872000000001,2.32,2.41,3.22,4.1,1.5,0.05,0.09,0.03,0.06,69.9,3.13,0.0,0.0,0.0
865,2021-06-10,0.4,-1.33,-2.05,-0.55,-1.06,0.0,0.415686,4239.18,1.42,3.087,1.2173,109.49,1.4165,36717.51,2471.75,2.35,71.65,16.1,2.81,3.45,28958.56,0.08961326,2.35,2.47,3.23,4.1,1.45,0.05,,0.04,,70.34,3.13,0.0,0.0,0.0
866,2021-06-11,0.37,0.71,0.18,0.04,-0.02,0.0,0.429313,4247.44,1.44,3.068,1.2101,109.75,1.4114,37282.15,2352.62,2.32,72.05,15.65,2.8,3.44,28948.73,0.09179487,2.32,2.43,3.21,4.08,1.47,0.05,0.08,,,71.0,3.23,0.0,0.0,0.0
867,2021-06-14,0.15,-0.75,-1.62,-0.59,-0.48,0.0,0.474799,4255.15,1.48,3.093,1.2126,109.98,1.4116,40496.92,2583.31,2.36,72.27,16.39,2.83,3.47,29161.8,0.09579487,2.36,2.44,3.17,4.08,1.51,0.05,0.07,,,70.94,3.36,0.0,0.0,0.0
868,2021-06-15,-0.3,0.21,1.3,0.69,0.12,0.0,0.490703,4246.59,1.48,3.116,1.212,110.12,1.4073,40093.93,2540.95,2.38,73.38,17.02,2.83,3.47,29441.3,0.09113772,2.38,2.46,3.17,4.08,1.51,0.08,0.06,0.03,,72.06,3.31,0.0,0.0,0.0
869,2021-06-16,-0.45,0.43,0.2,-0.34,-0.24,0.0,0.506887,4223.7,1.53,3.161,1.2119,109.88,1.411,38394.4,2371.48,2.32,73.88,18.15,2.8,3.48,29291.01,0.09213483,2.32,2.41,3.12,4.1,1.57,0.08,0.07,0.03,0.05,72.03,3.25,0.0,0.0,0.0
870,2021-06-17,0.01,-1.34,-3.59,-0.69,-1.09,0.0,0.523356,4221.86,1.48,3.179,1.1911,110.28,1.3916,38027.63,2369.15,2.27,72.92,17.75,2.71,3.36,29018.33,0.12035461,2.27,2.31,3.15,4.12,1.52,0.08,,0.07,,71.06,3.24,0.0,0.0,0.0
871,2021-06-18,-1.22,-0.8,-1.45,-0.44,-0.69,0.0,0.540116,4166.45,1.4,3.133,1.1872,110.21,1.3817,35777.39,2232.12,2.24,73.1,20.7,2.64,3.3,28964.08,0.11414286,2.24,2.37,3.18,4.14,1.45,0.09,,0.08,,71.64,3.23,0.0,0.0,0.0
872,2021-06-21,1.34,0.83,1.06,0.41,0.33,0.0,0.590233,4224.79,1.45,3.148,1.1909,110.22,1.3915,31686.69,1893.57,2.25,74.49,17.89,2.71,3.38,28010.93,0.10766917000000001,2.25,2.41,3.14,4.11,1.5,0.09,,0.07,,73.64,3.15,0.0,0.0,0.0
